,taxroll_number,net_area,basement_finished,has_garage,has_fireplace,assessed_value,lot_size,building_count,walkout_basement,air_conditioning,valuation_group,tot_gross_area_description,lon,lat
5106,5112206,95.66,0,1,0,301000,468.276,1,0,0,1,153.33,-113.3973379,53.57753272
5107,5112214,101.18,0,1,1,321000,668.011,1,0,0,1,150.09,-113.3972689,53.57771658
5108,5112230,96.58,1,1,1,354500,734.049,1,0,0,1,164.52,-113.3972896,53.57789191
5109,2494243,93.44,1,0,1,306000,645.25,1,0,0,2,129.78,-113.5497938,53.57526065
5110,2493971,70.51,1,1,0,267500,604.19,1,0,0,2,93.08,-113.5501165,53.57467778
5111,2493955,81.32,1,1,0,309000,1069.508,1,0,0,2,117.09,-113.5507239,53.57452056
5112,2929503,129.08,1,1,0,350500,1022.637,1,0,0,2,157.89,-113.5534284,53.57367477
5113,2929453,86.9,1,1,0,316500,761.166,1,0,0,2,131.43,-113.5537184,53.57354107
5114,2929354,95.66,1,1,0,328000,598.405,1,0,0,2,153.33,-113.5542003,53.5734575
5115,2928208,96.38,1,1,0,323000,672.587,1,0,0,2,137.25,-113.5549455,53.57372086
5116,2959005,85.8,1,1,1,312000,584.828,1,0,0,2,117.19,-113.5635033,53.57408487
5117,2963155,85.8,0,1,0,296500,598.853,1,0,0,2,108.37,-113.5640056,53.57451129
5118,2963106,85.8,1,1,1,314500,603.46,1,0,0,2,114.61,-113.5642357,53.57451213
5119,7373079,211.44,1,1,1,599000,602.325,1,0,0,2,264.73,-113.5426508,53.48580476
5120,7373053,112.31,1,1,1,445500,557.101,1,0,0,2,153.18,-113.5426505,53.48594854
5121,7372642,125.44,1,1,0,410500,557.13,1,0,0,2,174.35,-113.5417963,53.48608455
5122,7373038,125.44,1,1,1,469000,557.057,1,0,0,2,182.39,-113.5426502,53.48608782
5123,7372626,115.22,1,1,0,394000,557.167,1,0,0,2,164.13,-113.541796,53.48622383
5124,7373012,125.44,1,1,1,472500,557.068,1,0,0,2,186.41,-113.5426499,53.48622261
5125,7372600,126.16,1,1,1,421500,557.141,1,0,0,2,179.09,-113.5417958,53.48635862
5126,7372998,121.41,1,1,1,433000,557.041,1,0,0,2,148.93,-113.5426496,53.48636189
5127,7372584,111.75,1,1,0,387500,557.152,1,0,0,2,160.66,-113.5417955,53.48649791
5128,7372568,112.31,1,1,0,396500,557.115,1,0,0,2,165.6,-113.5417952,53.4866327
5129,7372956,208.63,1,0,1,526500,557.041,1,0,0,2,208.63,-113.5426491,53.48663597
5130,7372543,126.16,1,1,1,427000,557.134,1,0,0,2,193.06,-113.5417949,53.48677198
5131,7372931,112.31,1,1,1,444000,557.034,1,0,0,2,161.22,-113.5426488,53.48677076
5132,7372527,118.64,1,1,0,423000,612.866,1,0,0,2,167.55,-113.5417946,53.48691576
5133,7372915,111.89,1,1,0,460000,612.749,1,0,0,2,152.76,-113.5426485,53.48691453
5134,7372485,107.99,1,1,0,407000,557.119,1,0,0,2,156.9,-113.5417942,53.48711345
5135,7372873,122.1,1,1,1,436500,557.029,1,0,0,2,151.54,-113.5426481,53.48711223
5136,7372469,125.44,1,1,0,410500,557.137,1,0,0,2,174.35,-113.541794,53.48724824
5137,7372857,109.58,1,1,0,435000,557.003,1,0,0,2,154.47,-113.5426478,53.48725151
5138,7372444,112.31,0,1,0,381000,557.119,1,0,0,2,161.22,-113.5417937,53.48738752
5139,7372428,103.7,1,1,0,387000,557.093,1,0,0,2,152.61,-113.5417935,53.48752231
5140,7372816,114.68,1,1,1,458500,556.995,1,0,0,2,163.59,-113.5426473,53.48752558
5141,7372790,122.48,1,1,1,405500,556.987,1,0,0,2,167.01,-113.542647,53.48766037
5142,7372774,127.44,1,1,1,468000,557.016,1,0,0,2,176.35,-113.5426467,53.48779965
5143,7372758,103.7,1,1,0,417000,556.972,1,0,0,2,144.57,-113.5426464,53.48793444
5144,10277643,193.1,0,1,0,442500,372.554,1,0,0,1,234.06,-113.5345053,53.62960732
5145,10277642,164.2,0,1,0,416000,343.081,1,0,0,1,203.7,-113.5345086,53.62970618
5146,10277640,134.6,1,1,1,394000,356.018,1,0,0,1,169.9,-113.5345181,53.62989492
5147,10277639,194.2,1,1,1,465000,362.498,1,0,0,1,231.3,-113.5345228,53.62998929
5148,10277638,171.7,0,1,1,423000,368.932,1,0,0,1,207.2,-113.5345276,53.63007916
5149,10277637,134.6,0,1,0,389000,386.962,1,0,0,1,169.9,-113.5345372,53.63018254
5150,10277636,0.0,0,0,0,154500,423.335,0,0,0,4,0.0,-113.5345531,53.63029942
5151,10277635,221.1,1,1,1,515000,605.625,1,0,0,1,261.7,-113.5346415,53.63046151
5152,2967701,89.06,1,1,0,322500,645.264,1,0,0,2,111.63,-113.5634918,53.57535634
5153,2966208,89.06,1,1,0,318500,645.33,1,0,0,2,133.59,-113.5641819,53.57535886
5154,2963551,89.06,1,1,0,316500,627.621,1,0,0,2,129.93,-113.5642457,53.57492552
5155,2963601,87.08,1,1,0,317500,826.433,1,0,0,2,122.85,-113.564577,53.57491549
5156,2963650,89.06,1,1,0,315500,1120.444,1,0,0,2,137.97,-113.5648843,53.57491436
5157,5112792,102.24,0,0,1,312000,503.93,1,0,0,1,102.24,-113.4004336,53.57870971
5158,5111729,123.32,0,0,0,345000,483.219,1,0,0,1,123.32,-113.4010379,53.57832859
5159,5112818,111.25,0,1,0,341000,502.355,1,0,0,1,152.12,-113.4006508,53.57876696
5160,5112834,170.72,0,1,1,381500,543.578,1,0,0,1,223.65,-113.4008953,53.5788221
5161,5112867,125.64,0,1,0,344000,560.749,1,0,0,1,162.13,-113.401137,53.57886375
5162,5112883,126.64,0,1,1,370500,726.487,1,0,0,1,163.85,-113.4013848,53.57889644
5163,5111687,137.1,0,1,1,385000,531.093,1,0,0,1,199.88,-113.401626,53.578417
5164,5112909,157.8,0,1,0,406500,636.272,1,0,0,1,229.13,-113.4019253,53.57878682
5165,5112925,120.19,0,1,0,397000,713.071,1,0,0,1,203.61,-113.4018365,53.57897059
5166,5111653,109.48,1,1,0,354000,517.171,1,0,0,1,160.4,-113.4020886,53.57833609
5167,5112941,186.73,1,1,1,440000,770.609,1,0,0,1,294.84,-113.4019522,53.57907001
5168,5111620,111.51,0,0,0,332500,531.12,1,0,0,1,111.51,-113.4023278,53.57833728
5169,5112966,109.44,0,1,1,348000,619.536,1,0,0,1,148.48,-113.4022304,53.57917474
5170,5111604,106.86,0,1,0,332000,531.102,1,0,0,1,155.77,-113.402567,53.57833623
5171,5112982,119.2,0,1,1,340000,630.014,1,0,0,1,160.07,-113.4024765,53.57919619
5172,5113014,125.41,0,1,1,395000,940.28,1,0,0,1,192.56,-113.402913,53.57932642
5173,4876025,120.17,1,1,1,360500,515.98,1,0,0,1,152.37,-113.4647881,53.57809385
5174,4876421,104.48,1,1,0,310000,696.047,1,0,0,1,153.39,-113.4660337,53.5784566
5175,4970802,115.24,1,1,0,341500,697.184,1,0,0,1,168.53,-113.4685877,53.5784545
5176,4952800,240.46,1,1,0,642500,696.914,1,0,0,1,298.92,-113.4713607,53.5781343
5177,3178266,122.6,0,1,1,286500,281.052,1,0,0,1,151.1,-113.4836662,53.57844863
5178,6063804,355.6,1,1,0,418500,468.389,1,0,0,1,409.0,-113.4838239,53.57814379
5179,3178258,122.6,0,1,1,283000,245.431,1,0,0,1,151.1,-113.4839548,53.57844539
5180,6175509,149.19,1,1,1,439500,460.001,1,0,0,1,190.06,-113.4942435,53.57843541
5181,6172407,125.72,1,1,0,392500,626.05,1,0,0,1,174.63,-113.4968664,53.57845096
5182,2494128,93.44,1,1,0,306500,645.284,1,0,0,2,138.33,-113.5510588,53.57675707
5183,2493740,108.29,0,1,0,330500,548.642,1,0,0,2,137.1,-113.5512585,53.57705436
5184,2494110,120.2,0,1,0,357000,645.31,1,0,0,2,198.03,-113.5516201,53.57658844
5185,2493765,89.85,1,1,0,306500,603.531,1,0,0,2,143.14,-113.552008,53.57696281
5186,2493781,105.56,1,1,0,348500,1136.845,1,0,0,2,134.37,-113.5526291,53.57681237
5187,2930402,97.5,0,1,0,330500,1157.144,1,0,0,2,130.33,-113.555336,53.57596206
5188,2928802,116.8,1,1,1,453000,657.6,1,0,0,2,182.46,-113.5562908,53.5752355
5189,2930600,103.7,1,1,1,338000,608.25,1,0,0,2,144.57,-113.5561591,53.57573822
5190,2930659,88.16,1,1,0,312000,645.335,1,0,0,2,129.03,-113.5565205,53.57554187
5191,7086242,217.73,0,1,1,548000,620.42,1,0,0,0,265.97,-113.540354,53.45850741
5192,7086812,201.9,1,1,1,614000,769.688,1,0,0,0,239.11,-113.5411392,53.45853064
5193,7086820,182.1,0,1,1,501000,780.993,1,0,0,0,221.14,-113.5412865,53.45867948
5194,7086838,170.72,1,1,1,589000,867.725,1,0,0,0,218.96,-113.5414439,53.45882386
5195,7086853,197.62,0,1,0,519000,721.03,1,0,0,0,246.53,-113.5415561,53.45905793
5196,7086861,233.59,1,1,0,575500,692.309,1,0,0,0,282.5,-113.5415997,53.45922884
5197,7086879,164.46,1,1,1,446000,646.388,1,0,0,0,222.13,-113.5416094,53.4594041
5198,7085897,221.76,0,1,1,566500,661.089,1,0,0,0,272.86,-113.5408662,53.45970004
5199,7085889,273.52,1,1,1,689500,755.5,1,0,0,0,318.41,-113.5405246,53.4597459
5200,7085871,178.42,0,1,1,582000,808.147,1,0,0,0,233.42,-113.5403565,53.45988005
5201,7087190,203.94,1,1,1,553500,679.924,1,0,0,0,250.84,-113.5416083,53.45974108
5202,7085863,196.35,0,1,1,544500,806.708,1,0,0,0,233.56,-113.5403775,53.46016094
5203,7085855,239.98,1,1,0,607000,877.58,1,0,0,0,295.46,-113.5405703,53.46030546
5204,7085848,149.76,1,1,1,567000,983.093,1,0,0,0,217.65,-113.541074,53.46032313
5205,7087216,241.29,0,1,1,598000,744.202,1,0,0,0,312.98,-113.5416166,53.46018368
5206,7869308,121.8,1,1,1,501000,628.756,1,0,0,0,170.71,-113.5463331,53.4767743
5207,7869480,109.76,1,1,1,476500,631.987,1,0,0,0,158.67,-113.5451853,53.4771788
5208,7869472,120.51,1,1,1,498500,610.541,1,0,0,0,169.42,-113.5452382,53.47732728
5209,7869456,165.54,1,1,1,519500,665.368,1,0,0,0,228.26,-113.5453684,53.47748503
5210,7869399,109.92,1,1,1,477500,561.835,1,0,0,0,142.75,-113.5461263,53.47777771
5211,7872781,128.43,1,1,1,549500,645.439,1,0,0,0,173.32,-113.5479632,53.47852378
5212,7870694,108.8,0,0,1,418000,603.201,1,0,0,0,108.8,-113.548277,53.47804421
5213,7870728,113.07,1,0,1,466000,593.152,1,0,0,0,140.08,-113.5484766,53.47815504
5214,7872831,113.9,1,1,1,489000,761.093,1,0,0,0,145.29,-113.5484295,53.47870077
5215,7870736,158.43,1,1,1,464000,618.904,1,0,0,0,207.34,-113.5487137,53.47822783
5216,7872849,105.98,1,1,1,571000,668.949,1,0,1,0,150.87,-113.5486475,53.4788274
5217,7870744,178.65,1,1,1,555000,646.607,1,0,1,0,225.37,-113.548935,53.4783365
5218,7870769,169.88,1,1,1,525500,680.995,1,0,0,0,200.7,-113.5491603,53.47843619
5219,7872864,128.43,1,1,1,514000,704.238,1,0,0,0,177.34,-113.5488476,53.47893823
5220,7870777,121.8,1,1,1,545000,715.43,1,0,0,0,175.09,-113.5493856,53.47853589
5221,7872872,104.78,1,1,0,504000,689.221,1,0,0,0,162.45,-113.549046,53.47903783
5222,7870793,164.02,1,1,1,484500,765.754,1,0,0,0,217.31,-113.5495964,53.47864676
5223,7375959,156.31,1,1,1,598500,900.742,1,0,0,2,207.41,-113.5432895,53.48844012
5224,7375918,211.06,1,1,0,562000,621.774,1,0,0,2,259.25,-113.5432895,53.48869173
5225,7373905,226.22,0,1,1,572500,705.692,1,0,0,2,294.91,-113.5440179,53.48877988
5226,7375876,112.52,1,1,0,422500,553.67,1,0,0,2,161.43,-113.5432895,53.4889748
5227,7375850,102.8,1,1,0,407500,552.954,1,0,0,2,151.71,-113.5432895,53.48911408
5228,7375835,157.66,1,1,1,568000,552.213,1,0,0,2,210.95,-113.5432895,53.48924887
5229,7374598,136.53,1,1,0,550000,705.8,1,0,0,2,175.57,-113.5440196,53.48928985
5230,7375819,151.89,1,1,0,439000,551.525,1,0,0,2,224.49,-113.5432896,53.48938366
5231,7374572,142.34,1,1,0,560500,705.897,1,0,0,2,191.25,-113.5440203,53.48967176
5232,7375751,121.13,1,1,1,448000,645.331,1,0,0,2,170.04,-113.5432846,53.48975657
5233,7375736,112.52,1,1,1,430000,639.745,1,0,0,2,165.81,-113.5432261,53.48996302
5234,7303134,118.02,1,1,1,466500,736.941,1,0,0,3,158.89,-113.5417286,53.50077651
5235,7302730,191.82,1,1,1,597500,640.761,1,0,0,3,236.35,-113.5425598,53.50074375
5236,7302748,119.64,1,1,1,536500,683.473,1,0,0,3,164.53,-113.5425601,53.50090999
5237,7303142,117.03,1,1,1,465500,736.966,1,0,0,3,161.56,-113.5417289,53.50096522
5238,7303167,158.73,1,1,0,695500,736.911,1,0,0,3,234.88,-113.5417295,53.50134264
5239,7303175,104.89,1,1,1,541000,736.936,1,0,0,3,145.76,-113.5417298,53.50153135
5240,7302961,124.67,1,1,1,606000,768.939,1,0,1,3,173.58,-113.5425613,53.50167381
5241,7303183,159.12,1,1,1,630000,736.891,1,0,0,3,195.2,-113.5417301,53.50172005
5242,7302979,132.5,1,1,1,678000,768.979,1,0,0,3,185.43,-113.5425617,53.50187151
5243,7303191,124.1,1,1,1,594500,736.871,1,0,0,3,159.48,-113.5417304,53.50190876
5244,7303209,128.16,1,1,1,582000,736.878,1,0,0,3,165.68,-113.5417307,53.50209747
5245,7302987,155.43,1,1,0,645000,768.989,1,0,0,3,199.96,-113.542562,53.5020692
5246,7303217,248.89,1,1,1,738500,732.39,1,0,0,3,283.11,-113.5417311,53.50228618
5247,7302995,148.8,1,1,1,544000,769.0,1,0,0,3,202.09,-113.5425623,53.5022669
5248,7303225,144.84,1,0,1,577500,736.858,1,0,0,3,196.41,-113.5417314,53.50247489
5249,7303001,205.74,1,1,1,821500,768.994,1,0,1,3,246.7,-113.5425626,53.50246459
5250,7303233,168.44,0,1,1,671000,768.874,1,0,0,3,209.31,-113.5417317,53.50266809
5251,7303258,148.1,1,1,1,590500,854.264,1,0,0,3,189.8,-113.5417324,53.50309493
5252,7302433,270.03,1,1,1,1240500,1005.483,1,0,1,3,323.79,-113.5425632,53.50338342
5253,7303274,334.56,1,1,1,954500,1138.895,1,0,0,3,381.28,-113.5417776,53.50359383
5254,7303282,277.6,1,1,1,815000,1258.304,1,0,1,3,349.96,-113.5418579,53.50379632
5255,6870760,88.4,1,1,1,326000,630.909,1,0,0,1,146.07,-113.5369794,53.61991217
5256,6870752,111.64,1,1,1,355000,638.021,1,0,0,1,153.73,-113.5366627,53.6199424
5257,6870711,108.8,1,1,0,337500,742.477,1,0,0,1,162.09,-113.53564,53.61998336
5258,6869150,95.15,0,0,0,283500,689.599,1,0,0,1,95.15,-113.5359178,53.62046518
5259,6870703,75.32,1,1,0,302000,667.042,1,0,0,1,119.85,-113.5354286,53.62007465
5260,6869143,78.09,0,1,0,306500,718.254,1,0,0,1,135.76,-113.5357038,53.62060364
5261,6870687,106.71,1,1,0,334000,695.012,1,0,0,1,157.81,-113.535025,53.62029997
5262,6870679,85.31,1,1,1,320000,812.559,1,0,0,1,134.22,-113.5348194,53.6204115
5263,6869135,97.67,1,1,1,331000,739.772,1,0,0,1,146.58,-113.5355722,53.62071994
5264,6870661,79.64,1,1,0,318000,664.957,1,0,0,1,156.21,-113.5347487,53.62053703
5265,6870646,93.56,0,1,0,308000,500.191,1,0,0,1,151.16,-113.5347711,53.62082017
5266,6869127,95.15,1,1,0,316000,682.453,1,0,0,1,139.68,-113.5356089,53.62088183
5267,6869119,159.48,0,1,1,367500,596.619,1,0,0,1,208.48,-113.5355214,53.62107019
5268,6870620,93.56,1,1,0,310500,521.443,1,0,0,1,138.45,-113.5348052,53.62110336
5269,6870596,106.46,1,1,0,321000,475.906,1,0,0,1,151.35,-113.5353544,53.62150087
5270,10224208,189.1,1,1,1,471000,578.054,1,0,0,1,226.2,-113.5368201,53.63368689
5271,10224209,217.6,0,1,1,494000,423.978,1,0,0,1,256.3,-113.5366828,53.63376723
5272,10224210,184.8,0,1,1,473500,467.722,1,0,0,1,231.4,-113.5365509,53.6338476
5273,10224211,163.2,0,1,1,437000,475.321,1,0,0,1,208.1,-113.5365631,53.63401388
5274,10224237,255.6,0,1,1,602500,670.223,1,0,0,1,300.6,-113.5366389,53.63431296
5275,10224238,163.1,0,1,0,421000,413.54,1,0,0,1,200.2,-113.5369554,53.63426925
5276,10224116,267.5,1,1,1,594500,457.417,1,0,0,1,309.8,-113.5378389,53.63394693
5277,10224239,190.5,0,1,1,462500,386.783,1,0,0,1,231.5,-113.5371885,53.63424993
5278,10224117,220.7,0,1,1,497000,418.739,1,0,0,1,264.0,-113.5379597,53.63402377
5279,10224240,190.5,0,1,1,464500,514.574,1,0,0,1,237.8,-113.5373488,53.63421236
5280,10224228,172.7,0,1,1,433000,396.429,1,0,0,1,209.8,-113.5379839,53.63422156
5281,10224241,184.4,0,1,0,457000,399.181,1,0,0,1,223.2,-113.5380011,53.63432496
5282,10002766,144.1,0,1,1,438500,686.69,1,0,0,0,197.7,-113.5353508,53.41840307
5283,10002767,110.4,0,1,0,366000,377.329,1,0,0,0,163.69,-113.5352662,53.41824099
5284,10002768,120.6,1,1,1,385500,334.064,1,0,0,0,157.81,-113.5351884,53.41813285
5285,10002769,131.2,0,1,1,381000,307.621,1,0,0,0,168.41,-113.5351565,53.41804736
5286,10002770,124.96,0,1,1,373500,309.19,1,0,0,0,165.83,-113.5351268,53.41797086
5287,10002771,122.0,1,1,1,388000,310.583,1,0,0,0,162.87,-113.5350945,53.41789436
5288,10002772,119.0,0,1,1,369000,312.325,1,0,0,0,159.87,-113.5350593,53.41781784
5289,10002773,110.4,0,1,0,354500,314.064,1,0,0,0,154.93,-113.5350214,53.41774131
5290,10002774,114.1,0,1,0,357000,316.155,1,0,0,0,151.31,-113.5349806,53.41766027
5291,10002775,132.5,1,1,1,400000,338.395,1,0,0,0,169.7,-113.534941,53.41757924
5292,4032553,114.25,1,1,1,387000,572.65,1,0,1,1,151.46,-113.4310211,53.57788635
5293,4032546,125.22,0,1,1,383000,484.97,1,0,0,1,167.92,-113.4312926,53.57789888
5294,4032538,100.27,0,1,0,318500,484.85,1,0,0,1,137.12,-113.4315115,53.57789992
5295,4032520,116.38,0,1,1,367500,484.67,1,0,0,1,153.5,-113.4317303,53.57790096
5296,4032512,98.44,1,1,0,350500,484.66,1,0,0,1,135.56,-113.4319491,53.577902
5297,4032496,114.1,0,1,1,370500,501.56,1,0,0,1,156.8,-113.4321882,53.57790313
5298,4032421,119.11,0,1,0,357000,687.65,1,0,0,1,158.15,-113.432309,53.57849903
5299,4032488,119.2,1,1,1,378500,496.06,1,0,0,1,160.07,-113.4324193,53.57790647
5300,4032439,163.25,0,1,1,389500,684.49,1,0,0,1,201.96,-113.4325904,53.57849811
5301,4032470,183.88,0,1,1,458500,730.66,1,0,1,1,269.14,-113.4326835,53.57788302
5302,4032462,111.19,1,1,1,386500,623.23,1,0,0,1,156.08,-113.4328129,53.57802516
5303,2964609,89.06,1,1,0,319000,659.05,1,0,0,2,137.97,-113.5639887,53.57763834
5304,2966950,89.06,0,1,0,311500,645.337,1,0,0,2,133.95,-113.5641651,53.57720541
5305,2964559,100.1,1,1,0,325500,663.594,1,0,0,2,151.2,-113.5642418,53.57763926
5306,2964500,89.06,1,1,0,325000,829.134,1,0,0,2,140.16,-113.5645844,53.57765398
5307,2964450,89.06,1,1,1,322000,1092.986,1,0,0,2,137.97,-113.5648954,53.57765512
5308,6870778,106.97,1,1,1,360500,933.842,1,0,0,1,164.64,-113.5373567,53.61989116
5309,6870786,127.4,0,1,1,374000,702.801,1,0,0,1,172.29,-113.5374196,53.62010033
5310,6869036,98.93,1,1,1,330500,650.08,1,0,0,1,152.22,-113.5365991,53.6203555
5311,6870794,99.54,1,1,0,326000,605.625,1,0,0,1,152.83,-113.5374173,53.6202733
5312,6869044,98.21,1,1,0,326000,690.949,1,0,0,1,147.12,-113.536616,53.6205263
5313,6870802,108.8,1,1,0,339000,615.147,1,0,0,1,166.47,-113.5374189,53.62043056
5314,6870810,108.47,1,0,0,307000,640.793,1,0,0,1,108.47,-113.5374298,53.62059235
5315,6870828,111.63,1,1,1,341500,745.103,1,0,0,1,164.19,-113.5374442,53.62076763
5316,6870844,105.48,1,1,1,350000,765.077,1,0,0,1,154.39,-113.5374075,53.62095619
5317,6869069,146.44,0,1,1,383000,708.764,1,0,0,1,194.74,-113.5364837,53.62081783
5318,6870851,113.29,1,1,1,355500,653.587,1,0,0,1,162.2,-113.5372065,53.62107672
5319,6870869,106.97,1,1,1,353500,614.986,1,0,0,1,159.9,-113.5370103,53.62118379
5320,6869077,116.18,0,1,1,350500,720.963,1,0,0,1,159.06,-113.5362373,53.62090673
5321,6869085,147.09,1,1,1,384500,646.496,1,0,0,1,189.18,-113.5360697,53.62103638
5322,6870885,109.94,1,1,0,346500,612.987,1,0,0,1,162.87,-113.536636,53.62139351
5323,6869093,114.14,0,1,1,343500,605.576,1,0,0,1,157.02,-113.5359116,53.62117504
5324,6870893,109.94,1,1,0,350000,612.982,1,0,0,1,172.35,-113.5364581,53.62150065
5325,6869101,122.36,0,1,1,345000,594.669,1,0,0,1,175.65,-113.5357089,53.62128209
5326,6870901,92.0,0,0,1,297000,612.978,1,0,0,1,92.0,-113.5362801,53.62160779
5327,6870919,93.5,1,1,0,331000,612.711,1,0,0,1,138.03,-113.5360985,53.62171492
5328,6870927,92.0,1,1,0,335500,607.895,1,0,0,1,149.67,-113.535917,53.62182205
5329,6870570,93.56,1,1,0,310500,488.004,1,0,0,1,146.85,-113.5350631,53.62170192
5330,6870935,106.97,1,1,0,345500,593.81,1,0,0,1,155.88,-113.5357416,53.6219292
5331,6870562,113.81,1,1,0,327500,567.79,1,0,0,1,167.1,-113.5348517,53.62179096
5332,6870943,112.7,1,1,1,340000,613.408,1,0,0,1,161.61,-113.5355633,53.62204532
5333,1275536,111.41,1,1,1,332500,454.005,1,0,0,1,145.38,-113.4611214,53.5800251
5334,4877940,152.59,1,1,1,369500,756.171,1,0,0,1,201.5,-113.4649744,53.57967846
5335,4887824,105.54,1,1,0,295000,696.202,1,0,0,1,147.08,-113.4668145,53.58000567
5336,3083102,140.03,1,1,1,369000,535.609,1,0,0,1,184.92,-113.4662008,53.57965248
5337,4973111,106.2,1,1,0,299500,529.177,1,0,0,1,150.73,-113.4685886,53.57998661
5338,4969655,101.12,1,1,1,320000,459.881,1,0,0,1,170.08,-113.4695826,53.57970796
5339,4967519,126.1,0,1,0,341000,459.773,1,0,0,1,190.39,-113.4713593,53.57970684
5340,4981312,100.79,1,1,0,301000,605.907,1,0,0,1,145.32,-113.4774707,53.57999428
5341,4962858,99.77,0,0,0,186000,375.792,1,0,0,1,99.77,-113.477213,53.57960451
5342,6050686,124.1,1,0,0,275000,286.755,1,0,0,1,124.1,-113.4845413,53.58000698
5343,6050728,124.1,1,0,0,275500,294.937,1,0,1,1,124.1,-113.4848292,53.58000373
5344,6037709,175.7,0,1,1,395500,484.363,1,0,0,1,224.61,-113.485353,53.57970046
5345,6049324,93.5,1,1,0,287000,580.115,1,0,0,1,138.03,-113.4862328,53.58000527
5346,6042410,222.04,1,1,0,400500,485.255,1,0,0,1,277.55,-113.4884453,53.57970024
5347,6046395,167.2,1,0,0,506500,669.639,1,0,0,1,167.2,-113.4908683,53.57961173
5348,6173306,100.3,0,1,0,309000,613.403,1,0,0,1,149.21,-113.4960845,53.57928785
5349,2964807,85.8,1,1,0,314000,555.295,1,0,0,2,155.17,-113.5634948,53.57804989
5350,2964856,73.91,0,1,0,292000,555.274,1,0,0,2,140.34,-113.5637065,53.57805066
5351,2964955,85.8,0,1,1,307500,567.339,1,0,0,2,117.19,-113.5639665,53.57805161
5352,2965002,117.39,1,1,0,359500,567.285,1,0,0,2,170.32,-113.5641829,53.57805015
5353,2965051,73.91,1,1,0,280000,555.239,1,0,0,2,101.43,-113.5643968,53.57805093
5354,2965200,73.91,1,1,0,279500,555.197,1,0,0,2,101.43,-113.5648202,53.57805247
5355,2965259,85.8,1,1,0,304000,567.26,1,0,0,2,117.19,-113.5650342,53.57805325
5356,2965309,85.8,1,1,0,290000,562.587,1,0,0,2,117.19,-113.5652505,53.57805403
5357,7084700,190.89,1,1,1,540000,675.317,1,0,0,0,235.78,-113.5416824,53.45706799
5358,7084718,180.16,0,1,1,500500,626.542,1,0,0,0,221.03,-113.5419637,53.45703088
5359,7084734,259.31,0,1,1,674500,1110.77,1,0,0,0,306.21,-113.5426061,53.45705581
5360,7084742,244.62,0,1,1,712500,984.892,1,0,0,0,313.78,-113.5426639,53.45735032
5361,7084759,220.62,1,1,1,596000,1023.557,1,0,0,0,278.32,-113.5425292,53.45749808
5362,7084767,172.94,0,1,1,490500,659.066,1,0,0,0,213.81,-113.5421359,53.45753476
5363,7084775,184.71,0,1,1,511500,724.86,1,0,0,0,229.6,-113.5418118,53.45753127
5364,7086911,237.18,1,1,1,604000,898.25,1,0,0,0,288.1,-113.5420474,53.45914069
5365,7086903,191.14,1,1,1,530000,689.389,1,0,0,0,240.05,-113.5421514,53.45938821
5366,7086895,182.91,1,1,1,478500,691.042,1,0,0,0,227.8,-113.5421595,53.45957246
5367,7087265,242.74,0,1,1,570500,680.061,1,0,0,0,287.63,-113.542159,53.4597387
5368,7087661,244.44,1,1,1,600000,756.392,1,0,0,0,294.02,-113.542939,53.45975965
5369,7087257,226.38,0,1,1,706500,757.809,1,0,0,0,280.4,-113.5421584,53.45991392
5370,7087646,203.7,1,1,1,656500,766.378,1,0,1,0,270.0,-113.5429384,53.45996184
5371,7087638,231.58,1,1,1,735000,830.587,1,0,0,0,287.06,-113.5429329,53.46017299
5372,7087232,129.81,0,1,1,502000,712.098,1,0,0,0,169.49,-113.5421388,53.46024184
5373,7087612,204.24,0,1,1,604500,876.562,1,0,0,0,252.75,-113.542883,53.46037499
5374,7087224,155.92,1,1,1,573500,794.3,1,0,0,0,209.21,-113.5419088,53.46035778
5375,7869894,158.43,1,1,1,557000,694.137,1,0,0,0,202.96,-113.5474493,53.47604617
5376,7869928,130.56,1,1,1,521000,564.674,1,0,0,0,179.47,-113.5475136,53.47621714
5377,7868334,171.32,1,1,0,571000,706.232,1,0,0,0,221.92,-113.5468258,53.47653804
5378,7869944,130.56,1,1,1,508000,561.292,1,0,0,0,179.47,-113.5475846,53.4763522
5379,7868318,105.5,1,1,1,475500,727.2,1,0,0,0,157.96,-113.5469088,53.47671358
