,build_year_mbc
2096,48.0
2097,65.0
2098,52.0
2099,37.0
2100,65.0
2101,65.0
2102,62.0
2103,65.0
2104,63.0
2105,51.0
2106,65.0
2107,63.0
2108,65.0
2109,64.0
2110,65.0
2111,65.0
2112,65.0
2113,65.0
2114,69.0
2115,69.0
2116,69.0
2117,69.0
2118,70.0
2119,69.0
2120,67.0
2121,69.0
2122,70.0
2123,69.0
2124,70.0
2125,69.0
2126,69.0
2127,70.0
2128,70.0
2129,70.0
2130,70.0
2131,69.0
2132,70.0
2133,68.0
2134,70.0
2135,70.0
2136,69.0
2137,11.0
2138,70.0
2139,69.0
2140,68.0
2141,67.0
2142,65.0
2143,70.0
2144,70.0
2145,70.0
2146,70.0
2147,70.0
2148,70.0
2149,68.0
2150,70.0
2151,66.0
2152,70.0
2153,70.0
2154,70.0
2155,70.0
2156,70.0
2157,70.0
2158,70.0
2159,70.0
2160,70.0
2161,70.0
2162,70.0
2163,54.0
2164,55.0
2165,54.0
2166,54.0
2167,41.0
2168,33.0
2169,39.0
2170,35.0
2171,36.0
2172,41.0
2173,41.0
2174,32.0
2175,38.0
2176,41.0
2177,39.0
2178,41.0
2179,41.0
2180,41.0
2181,40.0
2182,42.0
2183,41.0
2184,35.0
2185,36.0
2186,35.0
2187,34.0
2188,39.0
2189,41.0
2190,41.0
2191,44.0
2192,43.0
2193,41.0
2194,43.0
2195,42.0
2196,41.0
2197,42.0
2198,43.0
2199,43.0
2200,42.0
2201,42.0
2202,43.0
2203,43.0
2204,43.0
2205,43.0
2206,30.0
2207,31.0
2208,31.0
2209,31.0
2210,30.0
2211,30.0
2212,31.0
2213,30.0
2214,29.0
2215,30.0
2216,30.0
2217,30.0
2218,30.0
2219,29.0
2220,38.0
2221,33.0
2222,38.0
2223,38.0
2224,38.0
2225,40.0
2226,40.0
2227,39.0
2228,41.0
2229,41.0
2230,41.0
2231,42.0
2232,42.0
2233,41.0
2234,40.0
2235,43.0
2236,43.0
2237,43.0
2238,43.0
2239,43.0
2240,43.0
2241,43.0
2242,43.0
2243,43.0
2244,43.0
2245,9.0
2246,9.0
2247,8.0
2248,9.0
2249,9.0
2250,9.0
2251,9.0
2252,9.0
2253,9.0
2254,9.0
2255,9.0
2256,8.0
2257,9.0
2258,8.0
2259,8.0
2260,8.0
2261,34.151212518231034
2262,9.0
2263,9.0
2264,9.0
2265,9.0
2266,10.0
2267,9.0
2268,9.0
2269,34.151212518231034
2270,8.0
2271,34.151212518231034
2272,34.151212518231034
2273,34.151212518231034
2274,34.151212518231034
2275,34.151212518231034
2276,34.151212518231034
2277,8.0
2278,8.0
2279,34.151212518231034
2280,34.151212518231034
2281,34.151212518231034
2282,34.151212518231034
2283,34.151212518231034
2284,34.151212518231034
2285,34.151212518231034
2286,34.151212518231034
2287,34.151212518231034
2288,11.0
2289,10.0
2290,10.0
2291,8.0
2292,10.0
2293,9.0
2294,10.0
2295,8.0
2296,10.0
2297,9.0
2298,9.0
2299,8.0
2300,9.0
2301,34.151212518231034
2302,8.0
2303,8.0
2304,9.0
2305,9.0
2306,8.0
2307,8.0
2308,34.151212518231034
2309,34.151212518231034
2310,34.151212518231034
2311,34.151212518231034
2312,58.0
2313,75.0
2314,73.0
2315,73.0
2316,44.0
2317,74.0
2318,73.0
2319,77.0
2320,75.0
2321,42.0
2322,74.0
2323,66.0
2324,24.0
2325,29.0
2326,34.151212518231034
2327,24.0
2328,26.0
2329,73.0
2330,78.0
2331,78.0
2332,77.0
2333,77.0
2334,77.0
2335,76.0
2336,29.0
2337,97.0
2338,61.0
2339,64.0
2340,20.0
2341,59.0
2342,64.0
2343,64.0
2344,64.0
2345,108.0
2346,83.0
2347,87.0
2348,86.0
2349,30.0
2350,62.0
2351,62.0
2352,62.0
2353,63.0
2354,62.0
2355,63.0
2356,59.0
2357,63.0
2358,61.0
2359,63.0
2360,61.0
2361,63.0
2362,61.0
2363,63.0
2364,61.0
2365,63.0
2366,61.0
2367,62.0
2368,62.0
2369,61.0
2370,62.0
2371,61.0
2372,61.0
2373,61.0
2374,42.0
2375,41.0
2376,43.0
2377,43.0
2378,43.0
2379,43.0
2380,64.0
2381,65.0
2382,62.0
2383,64.0
2384,64.0
2385,64.0
2386,64.0
2387,64.0
2388,64.0
2389,56.0
2390,64.0
2391,64.0
2392,64.0
2393,64.0
2394,64.0
2395,60.0
2396,64.0
2397,62.0
2398,64.0
2399,58.0
2400,64.0
2401,64.0
2402,64.0
2403,64.0
2404,64.0
2405,64.0
2406,64.0
2407,35.0
2408,34.0
2409,35.0
2410,34.0
2411,34.0
2412,34.0
2413,35.0
2414,34.0
2415,34.0
2416,35.0
2417,34.0
2418,33.0
2419,34.0
2420,34.0
2421,34.0
2422,33.0
2423,34.0
2424,34.0
2425,34.0
2426,34.0
2427,34.0
2428,33.0
2429,33.0
2430,33.0
2431,34.0
2432,34.0
2433,34.0
2434,34.0
2435,34.0
2436,34.0
2437,34.0
2438,33.0
2439,34.0
2440,34.0
2441,46.0
2442,47.0
2443,46.0
2444,46.0
2445,46.0
2446,46.0
2447,46.0
2448,46.0
2449,46.0
2450,46.0
2451,46.0
2452,46.0
2453,46.0
2454,46.0
2455,46.0
2456,46.0
2457,46.0
2458,46.0
2459,46.0
2460,45.0
2461,46.0
2462,47.0
2463,47.0
2464,47.0
2465,47.0
2466,47.0
2467,45.0
2468,45.0
2469,44.0
2470,44.0
2471,44.0
2472,44.0
2473,45.0
2474,8.0
2475,12.0
2476,14.0
2477,10.0
2478,11.0
2479,10.0
2480,12.0
2481,34.151212518231034
2482,11.0
2483,10.0
2484,67.0
2485,64.0
2486,67.0
2487,67.0
2488,66.0
2489,36.0
2490,66.0
2491,67.0
2492,67.0
2493,62.0
2494,67.0
2495,66.0
2496,61.0
2497,61.0
2498,63.0
2499,64.0
2500,33.0
2501,63.0
2502,64.0
2503,65.0
2504,64.0
2505,55.0
2506,64.0
2507,64.0
2508,65.0
2509,64.0
2510,57.0
2511,63.0
2512,62.0
2513,60.0
2514,65.0
2515,64.0
2516,64.0
2517,65.0
2518,64.0
2519,64.0
2520,64.0
2521,64.0
2522,65.0
2523,65.0
2524,65.0
2525,64.0
2526,65.0
2527,64.0
2528,63.0
2529,63.0
2530,64.0
2531,63.0
2532,63.0
2533,64.0
2534,64.0
2535,63.0
2536,63.0
2537,64.0
2538,63.0
2539,64.0
2540,63.0
2541,63.0
2542,64.0
2543,64.0
2544,64.0
2545,63.0
2546,64.0
2547,63.0
2548,64.0
2549,64.0
2550,64.0
2551,64.0
2552,64.0
2553,64.0
2554,64.0
2555,64.0
2556,64.0
2557,64.0
2558,64.0
2559,64.0
2560,64.0
2561,64.0
2562,33.0
2563,33.0
2564,34.0
2565,33.0
2566,32.0
2567,33.0
2568,33.0
2569,33.0
2570,33.0
2571,33.0
2572,33.0
2573,33.0
2574,33.0
2575,33.0
2576,33.0
2577,34.0
2578,33.0
2579,23.0
2580,33.0
2581,32.0
2582,35.0
2583,35.0
2584,34.0
2585,34.0
2586,34.151212518231034
2587,96.0
2588,83.0
2589,93.0
2590,49.0
2591,60.0
2592,97.0
2593,70.0
2594,67.0
2595,110.0
2596,67.0
2597,60.0
2598,60.0
2599,63.0
2600,63.0
2601,63.0
2602,63.0
2603,63.0
2604,63.0
2605,63.0
2606,63.0
2607,63.0
2608,63.0
2609,63.0
2610,63.0
2611,63.0
2612,62.0
2613,63.0
2614,62.0
2615,61.0
2616,61.0
2617,61.0
2618,63.0
2619,61.0
2620,61.0
2621,61.0
2622,63.0
2623,61.0
2624,63.0
2625,61.0
2626,58.0
2627,63.0
2628,60.0
2629,58.0
2630,51.0
2631,61.0
2632,61.0
2633,63.0
2634,61.0
2635,63.0
2636,63.0
2637,62.0
2638,43.0
2639,43.0
2640,43.0
2641,43.0
2642,43.0
2643,43.0
2644,37.0
2645,38.0
2646,39.0
2647,42.0
2648,43.0
2649,42.0
2650,42.0
2651,41.0
2652,42.0
2653,47.0
2654,31.0
2655,33.0
2656,32.0
2657,32.0
2658,33.0
2659,32.0
2660,32.0
2661,33.0
2662,33.0
2663,32.0
2664,32.0
2665,30.0
2666,32.0
2667,40.0
2668,40.0
2669,41.0
2670,41.0
2671,40.0
2672,41.0
2673,41.0
2674,58.0
2675,8.0
2676,57.0
2677,70.0
2678,65.0
2679,35.0
2680,35.0
2681,43.0
2682,40.0
2683,45.0
2684,44.0
2685,45.0
2686,45.0
2687,45.0
2688,45.0
2689,45.0
2690,44.0
2691,45.0
2692,44.0
2693,44.0
2694,44.0
2695,44.0
2696,45.0
2697,44.0
2698,45.0
2699,44.0
2700,43.0
2701,46.0
2702,57.0
2703,56.0
2704,57.0
2705,50.0
2706,55.0
2707,56.0
2708,57.0
2709,34.0
2710,35.0
2711,34.0
2712,36.0
2713,36.0
2714,63.0
2715,9.0
2716,68.0
2717,74.0
2718,70.0
2719,30.0
2720,69.0
2721,69.0
2722,71.0
2723,70.0
2724,66.0
2725,70.0
2726,70.0
2727,71.0
2728,70.0
2729,70.0
2730,66.0
2731,70.0
2732,42.0
2733,65.0
2734,69.0
2735,70.0
2736,69.0
2737,69.0
2738,69.0
2739,70.0
2740,70.0
2741,70.0
2742,70.0
2743,70.0
2744,70.0
2745,46.0
2746,46.0
2747,41.0
2748,31.0
2749,108.0
2750,90.0
2751,39.0
2752,94.0
2753,65.0
2754,65.0
2755,100.0
2756,100.0
2757,65.0
2758,49.0
2759,38.0
2760,75.0
2761,45.0
2762,58.0
2763,52.0
2764,46.0
2765,37.0
2766,46.0
2767,30.0
2768,31.0
2769,32.0
2770,32.0
2771,32.0
2772,32.0
2773,32.0
2774,33.0
2775,33.0
2776,32.0
2777,32.0
2778,55.0
2779,56.0
2780,55.0
2781,56.0
2782,55.0
2783,56.0
2784,56.0
2785,56.0
2786,56.0
2787,57.0
2788,57.0
2789,55.0
2790,56.0
2791,55.0
2792,54.0
2793,59.0
2794,59.0
2795,59.0
2796,57.0
2797,58.0
2798,58.0
2799,60.0
2800,55.0
2801,59.0
2802,58.0
2803,59.0
2804,59.0
2805,59.0
2806,60.0
2807,61.0
2808,92.0
2809,31.0
2810,31.0
2811,108.0
2812,104.0
2813,86.0
2814,115.0
2815,43.0
2816,43.0
2817,43.0
2818,43.0
2819,43.0
2820,43.0
2821,43.0
2822,43.0
2823,43.0
2824,43.0
2825,43.0
2826,43.0
2827,43.0
2828,43.0
2829,43.0
2830,33.0
2831,43.0
2832,33.0
2833,43.0
2834,33.0
2835,43.0
2836,33.0
2837,32.0
2838,47.0
2839,47.0
2840,46.0
2841,47.0
2842,46.0
2843,46.0
2844,47.0
2845,46.0
2846,47.0
2847,46.0
2848,47.0
2849,46.0
2850,47.0
2851,47.0
2852,46.0
2853,46.0
2854,47.0
2855,18.0
2856,16.0
2857,18.0
2858,17.0
2859,17.0
2860,34.151212518231034
2861,18.0
2862,17.0
2863,18.0
2864,17.0
2865,18.0
2866,17.0
2867,18.0
2868,16.0
2869,17.0
2870,16.0
2871,18.0
2872,69.0
2873,60.0
2874,32.0
2875,32.0
2876,32.0
2877,32.0
2878,32.0
2879,32.0
2880,33.0
2881,33.0
2882,32.0
2883,33.0
2884,32.0
2885,32.0
2886,32.0
2887,33.0
2888,32.0
2889,32.0
2890,32.0
2891,29.0
2892,29.0
2893,29.0
2894,29.0
2895,29.0
2896,29.0
2897,29.0
2898,30.0
2899,27.0
2900,30.0
2901,30.0
2902,29.0
2903,30.0
2904,30.0
2905,29.0
2906,26.0
2907,56.0
2908,56.0
2909,56.0
2910,56.0
2911,55.0
2912,55.0
2913,56.0
2914,54.0
2915,56.0
2916,56.0
2917,49.0
2918,38.0
2919,43.0
2920,41.0
2921,41.0
2922,41.0
2923,41.0
2924,40.0
2925,43.0
2926,46.0
2927,47.0
2928,46.0
2929,46.0
2930,46.0
2931,46.0
2932,45.0
2933,46.0
2934,46.0
2935,47.0
2936,45.0
2937,15.0
2938,15.0
2939,16.0
2940,16.0
2941,16.0
2942,16.0
2943,16.0
2944,16.0
2945,16.0
2946,16.0
2947,16.0
2948,16.0
2949,16.0
2950,16.0
2951,17.0
2952,17.0
2953,17.0
2954,17.0
2955,29.0
2956,28.0
2957,30.0
2958,29.0
2959,30.0
2960,29.0
2961,30.0
2962,30.0
2963,29.0
2964,29.0
2965,29.0
2966,29.0
2967,29.0
2968,29.0
2969,29.0
2970,29.0
2971,29.0
2972,29.0
2973,29.0
2974,45.0
2975,45.0
2976,46.0
2977,46.0
2978,45.0
2979,46.0
2980,46.0
2981,45.0
2982,46.0
2983,45.0
2984,46.0
2985,43.0
2986,42.0
2987,40.0
2988,42.0
2989,42.0
2990,43.0
2991,43.0
2992,43.0
2993,42.0
2994,40.0
2995,42.0
2996,43.0
2997,42.0
2998,45.0
2999,45.0
3000,46.0
3001,46.0
3002,46.0
3003,46.0
3004,45.0
3005,45.0
3006,46.0
3007,45.0
3008,46.0
3009,10.0
3010,76.0
3011,81.0
3012,79.0
3013,102.0
3014,111.0
3015,61.0
3016,74.0
3017,74.0
3018,57.0
3019,80.0
3020,80.0
3021,109.0
3022,10.0
3023,107.0
3024,40.0
3025,82.0
3026,81.0
3027,77.0
3028,80.0
3029,28.0
3030,51.0
3031,82.0
3032,104.0
3033,26.0
3034,98.0
3035,39.0
3036,100.0
3037,70.0
3038,67.0
3039,72.0
3040,99.0
3041,32.0
3042,99.0
3043,22.0
3044,24.0
3045,31.0
3046,110.0
3047,34.151212518231034
3048,53.0
3049,81.0
3050,52.0
3051,81.0
3052,102.0
3053,68.0
3054,86.0
3055,53.0
3056,25.0
3057,9.0
3058,74.0
3059,74.0
3060,74.0
3061,74.0
3062,70.0
3063,70.0
3064,70.0
3065,70.0
3066,70.0
3067,70.0
3068,70.0
3069,60.0
3070,70.0
3071,66.0
3072,34.151212518231034
3073,69.0
3074,69.0
3075,70.0
3076,70.0
3077,70.0
3078,70.0
3079,70.0
3080,70.0
3081,70.0
3082,72.0
3083,69.0
3084,45.0
3085,45.0
3086,108.0
3087,110.0
3088,110.0
3089,78.0
3090,74.0
3091,72.0
3092,72.0
3093,72.0
3094,70.0
3095,48.0
3096,68.0
3097,31.0
3098,30.0
3099,32.0
3100,30.0
3101,73.0
3102,73.0
3103,70.0
3104,73.0
3105,10.0
3106,64.0
3107,64.0
3108,72.0
3109,72.0
3110,72.0
3111,8.0
3112,8.0
3113,68.0
3114,73.0
3115,61.0
3116,34.151212518231034
3117,24.0
3118,70.0
3119,69.0
3120,70.0
3121,69.0
3122,44.0
3123,69.0
3124,28.0
3125,29.0
3126,29.0
3127,30.0
3128,29.0
3129,29.0
3130,28.0
3131,30.0
3132,29.0
3133,29.0
3134,28.0
3135,29.0
3136,29.0
3137,29.0
3138,29.0
3139,29.0
3140,30.0
3141,29.0
3142,29.0
3143,30.0
3144,29.0
3145,26.0
3146,27.0
3147,29.0
3148,29.0
3149,28.0
3150,28.0
3151,25.0
3152,27.0
3153,26.0
3154,27.0
3155,28.0
3156,27.0
3157,28.0
3158,28.0
3159,28.0
3160,28.0
3161,28.0
3162,28.0
3163,26.0
3164,26.0
3165,45.0
3166,45.0
3167,42.0
3168,45.0
3169,43.0
3170,39.0
3171,45.0
3172,43.0
3173,46.0
3174,46.0
3175,46.0
3176,46.0
3177,55.0
3178,55.0
3179,55.0
3180,55.0
3181,36.0
3182,55.0
3183,55.0
3184,55.0
3185,55.0
3186,55.0
3187,55.0
3188,55.0
3189,55.0
3190,55.0
3191,55.0
3192,55.0
3193,55.0
3194,60.0
3195,60.0
3196,61.0
3197,61.0
3198,60.0
3199,61.0
3200,61.0
3201,60.0
3202,60.0
3203,61.0
3204,59.0
3205,57.0
3206,45.0
3207,57.0
3208,57.0
3209,57.0
3210,28.0
3211,27.0
3212,28.0
3213,28.0
3214,28.0
3215,27.0
3216,27.0
3217,26.0
3218,52.0
3219,50.0
3220,50.0
3221,54.0
3222,54.0
3223,54.0
3224,54.0
3225,54.0
3226,54.0
3227,54.0
3228,59.0
3229,65.0
3230,65.0
3231,66.0
3232,65.0
3233,84.0
3234,66.0
3235,87.0
3236,27.0
3237,27.0
3238,57.0
3239,57.0
3240,57.0
3241,53.0
3242,57.0
3243,56.0
3244,60.0
3245,60.0
3246,97.0
3247,61.0
3248,64.0
3249,8.0
3250,58.0
3251,74.0
3252,57.0
3253,74.0
3254,76.0
3255,79.0
3256,106.0
3257,8.0
3258,92.0
3259,50.0
3260,34.0
3261,65.0
3262,65.0
3263,69.0
3264,65.0
3265,66.0
3266,65.0
3267,65.0
3268,66.0
3269,68.0
3270,68.0
3271,68.0
3272,70.0
3273,69.0
3274,66.0
3275,70.0
3276,70.0
3277,70.0
3278,67.0
3279,67.0
3280,70.0
3281,77.0
3282,89.0
3283,61.0
3284,57.0
3285,69.0
3286,69.0
3287,68.0
3288,65.0
3289,68.0
3290,43.0
3291,40.0
3292,43.0
3293,42.0
3294,43.0
3295,42.0
3296,43.0
3297,42.0
3298,42.0
3299,42.0
3300,41.0
3301,26.0
3302,28.0
3303,24.0
3304,9.0
3305,27.0
3306,27.0
3307,27.0
3308,28.0
3309,28.0
3310,28.0
3311,28.0
3312,27.0
3313,27.0
3314,27.0
3315,26.0
3316,26.0
3317,26.0
3318,28.0
3319,27.0
3320,28.0
3321,27.0
3322,26.0
3323,28.0
3324,26.0
3325,28.0
3326,26.0
3327,27.0
3328,26.0
3329,26.0
3330,69.0
3331,70.0
3332,70.0
3333,73.0
3334,74.0
3335,62.0
3336,81.0
3337,18.0
3338,17.0
3339,18.0
3340,18.0
3341,19.0
3342,18.0
3343,18.0
3344,18.0
3345,17.0
3346,18.0
3347,17.0
3348,19.0
3349,17.0
3350,19.0
3351,17.0
3352,25.0
3353,28.0
3354,27.0
3355,28.0
3356,28.0
3357,26.0
3358,28.0
3359,25.0
3360,29.0
3361,26.0
3362,26.0
3363,26.0
3364,26.0
3365,26.0
3366,26.0
3367,26.0
3368,26.0
3369,52.0
3370,55.0
3371,53.0
3372,54.0
3373,55.0
3374,55.0
3375,55.0
3376,55.0
3377,55.0
3378,54.0
3379,55.0
3380,55.0
3381,55.0
3382,55.0
3383,52.0
3384,55.0
3385,55.0
3386,55.0
3387,55.0
3388,55.0
3389,64.0
3390,68.0
3391,71.0
3392,71.0
3393,70.0
3394,70.0
3395,46.0
3396,46.0
3397,46.0
3398,46.0
3399,46.0
3400,46.0
3401,46.0
3402,46.0
3403,46.0
3404,45.0
3405,46.0
3406,46.0
3407,44.0
3408,44.0
3409,44.0
3410,45.0
3411,44.0
3412,44.0
3413,12.0
3414,12.0
3415,12.0
3416,12.0
3417,12.0
3418,12.0
3419,12.0
3420,13.0
3421,12.0
3422,13.0
3423,12.0
3424,13.0
3425,12.0
3426,13.0
3427,13.0
3428,13.0
3429,12.0
3430,12.0
3431,12.0
3432,13.0
3433,12.0
3434,13.0
3435,12.0
3436,12.0
3437,12.0
3438,12.0
3439,13.0
3440,12.0
3441,13.0
3442,13.0
3443,46.0
3444,46.0
3445,46.0
3446,46.0
3447,46.0
3448,35.0
3449,60.0
3450,60.0
3451,51.0
3452,81.0
3453,65.0
3454,59.0
3455,64.0
3456,55.0
3457,64.0
3458,52.0
3459,47.0
3460,59.0
3461,32.0
3462,65.0
3463,63.0
3464,64.0
3465,65.0
3466,64.0
3467,64.0
3468,102.0
3469,61.0
3470,62.0
3471,74.0
3472,55.0
3473,110.0
3474,78.0
3475,76.0
3476,67.0
3477,68.0
3478,28.0
3479,30.0
3480,29.0
3481,30.0
3482,29.0
3483,26.0
3484,26.0
3485,28.0
3486,26.0
3487,27.0
3488,27.0
3489,27.0
3490,26.0
3491,26.0
3492,26.0
3493,28.0
3494,28.0
3495,28.0
3496,27.0
3497,28.0
3498,28.0
3499,28.0
3500,28.0
3501,26.0
3502,25.0
3503,26.0
3504,26.0
3505,25.0
3506,26.0
3507,25.0
3508,26.0
3509,26.0
3510,26.0
3511,41.0
3512,44.0
3513,44.0
3514,44.0
3515,39.0
3516,41.0
3517,41.0
3518,43.0
3519,37.0
3520,44.0
3521,38.0
3522,45.0
3523,46.0
3524,46.0
3525,46.0
3526,47.0
3527,47.0
3528,46.0
3529,46.0
3530,46.0
3531,47.0
3532,47.0
3533,46.0
3534,47.0
3535,60.0
3536,49.0
3537,66.0
3538,67.0
3539,72.0
3540,68.0
3541,64.0
3542,87.0
3543,110.0
3544,102.0
3545,64.0
3546,16.0
3547,17.0
3548,17.0
3549,17.0
3550,17.0
3551,17.0
3552,17.0
3553,17.0
3554,16.0
3555,17.0
3556,17.0
3557,17.0
3558,17.0
3559,17.0
3560,17.0
3561,17.0
3562,17.0
3563,17.0
3564,16.0
3565,17.0
3566,17.0
3567,16.0
3568,17.0
3569,17.0
3570,17.0
3571,17.0
3572,17.0
3573,17.0
3574,17.0
3575,17.0
3576,17.0
3577,17.0
3578,17.0
3579,17.0
3580,17.0
3581,17.0
3582,17.0
3583,17.0
3584,17.0
3585,17.0
3586,21.0
3587,67.0
3588,68.0
3589,66.0
3590,64.0
3591,28.0
3592,28.0
3593,28.0
3594,27.0
3595,28.0
3596,28.0
3597,27.0
3598,27.0
3599,27.0
3600,27.0
3601,25.0
3602,25.0
3603,26.0
3604,27.0
3605,27.0
3606,27.0
3607,27.0
3608,26.0
3609,26.0
3610,26.0
3611,26.0
3612,26.0
3613,28.0
3614,29.0
3615,29.0
3616,28.0
3617,28.0
3618,28.0
3619,28.0
3620,29.0
3621,27.0
3622,28.0
3623,29.0
3624,28.0
3625,54.0
3626,55.0
3627,55.0
3628,55.0
3629,55.0
3630,54.0
3631,55.0
3632,55.0
3633,58.0
3634,58.0
3635,57.0
3636,58.0
3637,58.0
3638,58.0
3639,58.0
3640,57.0
3641,58.0
3642,56.0
3643,58.0
3644,58.0
3645,58.0
3646,61.0
3647,60.0
3648,58.0
3649,61.0
3650,60.0
3651,60.0
3652,69.0
3653,68.0
3654,72.0
3655,66.0
3656,70.0
3657,37.0
3658,64.0
3659,58.0
3660,48.0
3661,48.0
3662,58.0
3663,56.0
3664,66.0
3665,78.0
3666,79.0
3667,65.0
3668,79.0
3669,79.0
3670,104.0
3671,79.0
3672,46.0
3673,65.0
3674,64.0
3675,65.0
3676,65.0
3677,65.0
3678,65.0
3679,65.0
3680,65.0
3681,65.0
3682,45.0
3683,42.0
3684,68.0
3685,49.0
3686,68.0
3687,43.0
3688,68.0
3689,67.0
3690,66.0
3691,68.0
3692,65.0
3693,66.0
3694,60.0
3695,66.0
3696,67.0
3697,68.0
3698,63.0
3699,67.0
3700,68.0
3701,68.0
3702,68.0
3703,69.0
3704,67.0
3705,70.0
3706,70.0
3707,72.0
3708,69.0
3709,69.0
3710,66.0
3711,70.0
3712,69.0
3713,66.0
3714,34.151212518231034
3715,65.0
3716,63.0
3717,66.0
3718,61.0
3719,69.0
3720,66.0
3721,82.0
3722,73.0
3723,74.0
3724,60.0
3725,51.0
3726,74.0
3727,67.0
3728,73.0
3729,73.0
3730,63.0
3731,73.0
3732,74.0
3733,75.0
3734,52.0
3735,73.0
3736,73.0
3737,52.0
3738,75.0
3739,67.0
3740,17.0
3741,17.0
3742,17.0
3743,17.0
3744,17.0
3745,17.0
3746,16.0
3747,16.0
3748,17.0
3749,17.0
3750,17.0
3751,73.0
3752,66.0
3753,73.0
3754,9.0
3755,9.0
3756,73.0
3757,72.0
3758,72.0
3759,57.0
3760,56.0
3761,57.0
3762,57.0
3763,58.0
3764,58.0
3765,58.0
3766,58.0
3767,58.0
3768,57.0
3769,57.0
3770,58.0
3771,10.0
3772,58.0
3773,57.0
3774,58.0
3775,58.0
3776,57.0
3777,57.0
3778,68.0
3779,68.0
3780,68.0
3781,67.0
3782,68.0
3783,67.0
3784,68.0
3785,67.0
3786,67.0
3787,65.0
3788,68.0
3789,68.0
3790,59.0
3791,65.0
3792,58.0
3793,60.0
3794,61.0
3795,57.0
3796,57.0
3797,61.0
3798,61.0
3799,30.0
3800,30.0
3801,55.0
3802,61.0
3803,101.0
3804,60.0
3805,51.0
3806,59.0
3807,106.0
3808,48.0
3809,34.151212518231034
3810,49.0
3811,47.0
3812,74.0
3813,44.0
3814,25.0
3815,25.0
3816,25.0
3817,25.0
3818,25.0
3819,24.0
3820,25.0
3821,24.0
3822,24.0
3823,24.0
3824,24.0
3825,24.0
3826,24.0
3827,23.0
3828,24.0
3829,24.0
3830,24.0
3831,23.0
3832,25.0
3833,25.0
3834,25.0
3835,24.0
3836,24.0
3837,24.0
3838,23.0
3839,23.0
3840,23.0
3841,22.0
3842,23.0
3843,23.0
3844,22.0
3845,23.0
3846,28.0
3847,28.0
3848,27.0
3849,26.0
3850,27.0
3851,27.0
3852,17.0
3853,16.0
3854,17.0
3855,17.0
3856,16.0
3857,17.0
3858,17.0
3859,17.0
3860,17.0
3861,17.0
3862,17.0
3863,17.0
3864,17.0
3865,17.0
3866,17.0
3867,17.0
3868,17.0
3869,15.0
3870,17.0
3871,16.0
3872,17.0
3873,16.0
3874,17.0
3875,17.0
3876,17.0
3877,17.0
3878,17.0
3879,17.0
3880,17.0
3881,17.0
3882,17.0
3883,17.0
3884,15.0
3885,15.0
3886,13.0
3887,15.0
3888,15.0
3889,15.0
3890,15.0
3891,13.0
3892,15.0
3893,15.0
3894,15.0
3895,13.0
3896,15.0
3897,15.0
3898,13.0
3899,15.0
3900,16.0
3901,15.0
3902,16.0
3903,16.0
3904,16.0
3905,15.0
3906,16.0
3907,15.0
3908,15.0
3909,15.0
3910,15.0
3911,66.0
3912,67.0
3913,67.0
3914,67.0
3915,66.0
3916,67.0
3917,67.0
3918,67.0
3919,63.0
3920,67.0
3921,66.0
3922,67.0
3923,67.0
3924,67.0
3925,67.0
3926,67.0
3927,48.0
3928,54.0
3929,54.0
3930,54.0
3931,49.0
3932,54.0
3933,54.0
3934,54.0
3935,55.0
3936,54.0
3937,53.0
3938,54.0
3939,55.0
3940,55.0
3941,54.0
3942,54.0
3943,54.0
3944,54.0
3945,54.0
3946,54.0
3947,56.0
3948,56.0
3949,56.0
3950,53.0
3951,56.0
3952,56.0
3953,53.0
3954,55.0
3955,56.0
3956,56.0
3957,55.0
3958,47.0
3959,55.0
3960,57.0
3961,57.0
3962,58.0
3963,57.0
3964,58.0
3965,57.0
3966,58.0
3967,58.0
3968,57.0
3969,57.0
3970,55.0
3971,57.0
3972,58.0
3973,58.0
3974,58.0
3975,49.0
3976,49.0
3977,49.0
3978,49.0
3979,49.0
3980,49.0
3981,49.0
3982,49.0
3983,49.0
3984,49.0
3985,49.0
3986,49.0
3987,49.0
3988,49.0
3989,49.0
3990,49.0
3991,49.0
3992,49.0
3993,49.0
3994,49.0
3995,49.0
3996,49.0
3997,16.0
3998,16.0
3999,16.0
4000,16.0
4001,16.0
4002,16.0
4003,16.0
4004,16.0
4005,16.0
4006,16.0
4007,16.0
4008,16.0
4009,16.0
4010,16.0
4011,16.0
4012,16.0
4013,16.0
4014,16.0
4015,16.0
4016,16.0
4017,16.0
4018,16.0
4019,16.0
4020,16.0
4021,16.0
4022,16.0
4023,16.0
4024,16.0
4025,16.0
4026,16.0
4027,16.0
4028,16.0
4029,16.0
4030,54.0
4031,54.0
4032,54.0
4033,54.0
4034,55.0
4035,54.0
4036,57.0
4037,54.0
4038,55.0
4039,55.0
4040,52.0
4041,55.0
4042,55.0
4043,55.0
4044,64.0
4045,22.0
4046,22.0
4047,23.0
4048,23.0
4049,21.0
4050,23.0
4051,23.0
4052,22.0
4053,22.0
4054,24.0
4055,21.0
4056,23.0
4057,24.0
4058,23.0
4059,24.0
4060,24.0
4061,23.0
4062,9.0
4063,26.0
4064,70.0
4065,71.0
4066,70.0
4067,44.0
4068,70.0
4069,33.0
4070,10.0
4071,71.0
4072,71.0
4073,44.0
4074,8.0
4075,71.0
4076,71.0
