,taxroll_number,landuse_description,net_area,basement_finished,has_garage,has_fireplace,assessed_value,lot_size,building_count,walkout_basement,air_conditioning,valuation_group,tot_gross_area_description,lon,lat
11625,10484655,0,213.3,1,1,1,542000,413.283,1,0,0,,253.6,-113.60464109999998,53.42103387
11626,10484656,0,191.4,0,1,1,483000,363.739,1,0,0,,229.7,-113.6046413,53.42093053
11627,10484657,0,215.3,0,1,1,521500,363.76,1,0,0,,257.6,-113.6046414,53.42083618
11628,10484658,0,200.8,0,1,1,516500,384.771,1,0,0,,256.5,-113.6046415,53.42074182
11629,10484659,6,0.0,0,0,0,157000,384.795,0,0,0,,0.0,-113.60464170000002,53.42064297
11630,10484660,6,0.0,0,0,0,157000,384.816,0,0,0,,0.0,-113.6046419,53.42054413
11631,10484661,6,0.0,0,0,0,150500,363.843,0,0,0,,0.0,-113.604642,53.42044977
11632,10484662,6,0.0,0,0,0,150500,363.844,0,0,0,,0.0,-113.6046422,53.42035542
11633,10484663,6,0.0,0,0,0,150500,363.828,0,0,0,,0.0,-113.6046423,53.42026106
11634,10054144,0,142.0,0,1,0,426000,374.166,1,0,0,,180.1,-113.4065328,53.62507399
11635,10054143,0,196.2,0,1,1,490500,360.978,1,0,0,,233.6,-113.40669309999998,53.62507479
11636,10054142,0,195.1,0,1,1,500000,442.632,1,0,0,,233.7,-113.40686809999998,53.62507341
11637,10054141,0,137.9,1,1,1,480000,360.735,1,0,0,,182.5,-113.4070432,53.62507428
11638,10054140,0,162.3,0,1,1,444000,360.572,1,0,0,,197.6,-113.4072004,53.62507505
11639,10054103,0,170.5,0,1,1,419000,398.962,1,0,0,,209.3,-113.40731090000001,53.62460384
11640,10054139,0,138.8,1,1,1,480500,360.408,1,0,0,,183.4,-113.40735759999998,53.62507583
11641,10054138,0,165.4,0,1,1,451500,360.244,1,0,0,,208.0,-113.4075149,53.62507661
11642,10054101,0,135.1,0,1,1,425000,395.802,1,0,0,,174.1,-113.40764820000001,53.62460326
11643,10054137,0,130.1,0,1,1,454000,360.079,1,0,0,,170.7,-113.40767209999998,53.62507514
11644,10054100,0,131.6,1,1,1,431000,395.829,1,0,0,,170.6,-113.4078145,53.62460409
11645,10054099,0,172.7,0,1,1,423500,395.84,1,0,0,,219.7,-113.4079807,53.62460491
11646,10054135,0,195.2,0,1,1,490000,359.753,1,0,0,,233.5,-113.40798649999999,53.62507445
11647,10054098,0,195.4,0,1,1,455500,395.822,1,0,0,,233.0,-113.4081469,53.62460573
11648,10054134,0,165.4,0,1,1,451000,359.596,1,0,0,,208.0,-113.4081437,53.62507523
11649,10054133,0,165.4,1,1,1,458000,359.441,1,0,0,,208.0,-113.40830090000001,53.62507601
11650,10054096,0,195.8,0,1,1,455500,395.752,1,0,0,,233.3,-113.4084794,53.62460737
11651,10054095,0,118.4,1,1,1,401000,395.732,1,0,0,,157.2,-113.4086456,53.62460819
11652,10054131,0,173.2,0,1,0,456000,359.139,1,0,0,,220.6,-113.4086152,53.62507756
11653,10054094,0,220.6,0,1,1,477500,395.657,1,0,0,,267.4,-113.40881189999999,53.62460902
11654,10054093,0,134.1,0,1,1,425000,395.835,1,0,0,,173.1,-113.408978,53.62460984
11655,10054128,0,162.3,0,1,1,443500,358.72,1,0,0,,197.6,-113.4090868,53.62507539999999
11656,10054091,0,129.7,1,1,1,422500,395.789,1,0,0,,165.0,-113.4093105,53.62460698
11657,10054127,0,182.2,1,1,1,476500,358.581,1,0,0,,226.8,-113.4092439,53.62507617
11658,10054090,0,142.6,0,1,1,391000,374.19,1,0,0,,179.8,-113.40947220000001,53.62460778
11659,10054126,0,154.3,0,1,1,397000,358.44,1,0,0,,198.9,-113.4094011,53.62507695
11660,10054089,0,123.1,1,1,0,372500,374.19,1,0,0,,159.9,-113.4096294,53.62460856
11661,10054125,0,141.0,0,1,1,382500,358.298,1,0,0,,186.0,-113.40955829999999,53.62507772
11662,10054124,0,165.4,0,1,1,403000,358.158,1,0,0,,208.0,-113.4097155,53.6250785
11663,10054087,0,129.6,1,1,0,379500,374.187,1,0,0,,166.4,-113.40994380000001,53.62461011
11664,10054123,0,165.4,0,1,1,403000,358.019,1,0,0,,208.0,-113.4098727,53.62507927
11665,10054086,0,158.6,0,1,1,404500,372.563,1,0,0,,199.4,-113.410101,53.62461088
11666,10054122,0,135.1,0,1,1,414000,357.884,1,0,0,,176.0,-113.41002979999999,53.62508005
11667,10054121,0,125.1,1,1,1,396500,357.752,1,0,0,,166.0,-113.41018700000001,53.62507858
11668,10054120,0,165.4,0,1,1,403000,357.631,1,0,0,,208.0,-113.41034429999999,53.62507935
11669,10054119,0,105.1,1,1,1,385500,357.516,1,0,0,,143.9,-113.4105015,53.62507788
11670,10054118,0,105.2,1,1,1,384500,352.599,1,0,0,,143.4,-113.4106587,53.6250809
11671,10060334,0,235.7,0,1,1,502000,479.093,1,0,0,,274.5,-113.43345959999999,53.62683316
11672,10038171,0,204.6,0,1,1,484500,438.86,1,0,0,,264.9,-113.43370290000001,53.62681859
11673,10038174,0,148.9,0,1,1,433500,414.712,1,0,0,,193.7,-113.43426170000001,53.62682123
11674,10038176,0,161.1,1,1,1,469500,453.702,1,0,0,,216.1,-113.43446609999998,53.62682220000001
11675,10038177,0,157.7,1,1,1,460500,487.015,1,0,0,,200.6,-113.43471299999999,53.62684807
11676,10038178,0,167.0,0,1,1,451500,701.576,1,0,0,,207.3,-113.43502240000002,53.62687425
11677,10011477,0,231.7,0,1,1,510500,521.545,1,0,0,,275.9,-113.4408587,53.62650627
11678,10011507,0,142.4,1,1,1,413000,597.042,1,0,0,,203.5,-113.44052340000002,53.62698096
11679,10011478,0,209.6,0,1,1,474500,470.101,1,0,0,,251.7,-113.441102,53.62650741
11680,10011508,0,161.3,1,1,1,457500,505.446,1,0,0,,205.0,-113.44079540000001,53.62696425
11681,10011479,0,187.4,1,1,1,470000,476.428,1,0,0,,228.2,-113.4413098,53.62651961
11682,10011509,0,139.1,0,1,1,455000,500.809,1,0,0,,180.0,-113.44103179999999,53.62697659
11683,10011510,0,218.8,1,1,1,510500,556.086,1,0,0,,263.3,-113.44123929999999,53.62700452
11684,10011481,0,141.3,1,1,1,450000,467.459,1,0,0,,182.1,-113.44172890000002,53.62656649
11685,10011482,0,121.2,0,1,1,404500,508.177,1,0,0,,160.2,-113.44200929999998,53.62653635
11686,10011483,0,247.8,0,1,1,517000,744.13,1,0,0,,291.96,-113.442297,53.62652646
11687,6953988,0,114.65,1,1,1,350500,625.115,1,0,0,,156.19,-113.5055622,53.62645629
11688,6954127,0,139.89,0,1,1,339500,602.289,1,0,0,,164.97,-113.5058483,53.62594752
11689,6954002,0,110.6,1,1,1,352000,624.55,1,0,0,,153.48,-113.5058659,53.62648675
11690,6954028,0,191.74,1,1,1,445500,807.725,1,0,0,,258.1,-113.5061611,53.62647449
11691,6954085,0,123.81,1,1,1,364000,796.863,1,0,0,,177.1,-113.5063645,53.62605074
11692,1215391,0,96.38,1,1,0,325000,688.147,1,0,0,,127.77,-113.60626370000001,53.52039383
11693,1217348,0,94.8,0,1,0,326000,594.337,1,0,0,,139.33,-113.605372,53.52063801
11694,1215367,0,96.38,1,1,0,325000,526.378,1,0,0,,138.72,-113.6061811,53.52061372
11695,1217314,0,96.38,1,1,0,328000,510.76,1,0,0,,127.87,-113.6053703,53.52078627
11696,1215334,0,96.38,1,1,0,346500,526.354,1,0,0,,141.27,-113.6061795,53.520753000000006
11697,1217280,0,101.48,1,1,0,348500,512.302,1,0,0,,142.35,-113.60536869999999,53.52092555
11698,1215300,0,104.78,1,1,0,343500,526.339,1,0,0,,153.69,-113.6061779,53.52089677
11699,1217256,0,96.38,1,1,0,338000,510.76,1,0,0,,145.29,-113.6053672,53.52106033
11700,1215276,0,130.68,1,1,1,398000,526.323,1,0,0,,179.59,-113.6061763,53.52103604
11701,1217223,0,96.38,1,1,0,331000,515.856,1,0,0,,137.25,-113.6053656,53.52119961
11702,1215243,0,104.78,1,1,0,340500,526.307,1,0,0,,134.88,-113.6061747,53.52117532
11703,1217199,0,87.8,1,1,0,390000,515.856,1,0,0,,128.67,-113.605364,53.52133889
11704,1215219,0,96.38,1,1,0,321500,526.291,1,0,0,,137.25,-113.606173,53.52131909
11705,1217165,0,94.8,0,0,0,301000,510.76,1,0,0,,94.8,-113.6053624,53.52147367
11706,1215185,0,101.3,1,1,0,336000,526.276,1,0,0,,137.07,-113.60617140000002,53.52145837
11707,1217132,0,96.38,1,0,0,312000,510.76,1,0,0,,96.38,-113.6053608,53.52161295
11708,1215151,0,110.14,1,1,0,371000,526.26,1,0,0,,155.03,-113.60616979999999,53.52160214
11709,1217108,0,110.58,1,1,0,357500,510.76,1,0,0,,161.5,-113.60535929999999,53.52174774
11710,1215128,0,124.8,1,1,1,369000,526.261,1,0,0,,169.33,-113.60616809999999,53.52174142
11711,1217074,0,94.8,1,1,0,343500,510.76,1,0,0,,134.33,-113.60535759999999,53.52188702
11712,1215037,0,96.38,1,1,0,326500,526.197,1,0,0,,140.91,-113.60616329999999,53.52216374
11713,1216985,0,101.12,0,1,0,345000,594.361,1,0,0,,154.05,-113.60535279999999,53.52230934
11714,10484643,6,0.0,0,0,0,167000,420.797,0,0,0,,0.0,-113.6067544,53.41985467
11715,10484618,0,121.0,0,1,0,248000,383.077,1,0,0,,158.2,-113.6074206,53.42006355
11716,10484644,0,191.4,0,1,1,400000,420.756,1,0,0,,230.2,-113.6068818,53.41976523
11717,10484617,0,138.6,0,0,1,266500,364.101,1,0,0,,138.6,-113.60752920000002,53.41998752
11718,10484645,0,177.0,0,1,1,308500,443.696,1,0,0,,214.6,-113.6069383,53.41967106
11719,10484616,6,0.0,0,0,0,143000,364.09,0,0,0,,0.0,-113.6076101,53.41990691
11720,10484646,6,0.0,0,0,0,150500,363.791,0,0,0,,0.0,-113.6069352,53.41955423
11721,10484615,6,0.0,0,0,0,143000,364.07,0,0,0,,0.0,-113.6076696,53.41981725
11722,10484647,6,0.0,0,0,0,150500,363.881,0,0,0,,0.0,-113.6069642,53.41945997
11723,10484614,6,0.0,0,0,0,146500,376.418,0,0,0,,0.0,-113.60768859999999,53.41973194
11724,10484648,6,0.0,0,0,0,150500,363.843,0,0,0,,0.0,-113.6069929,53.41937021
11725,10484612,6,0.0,0,0,0,132500,326.351,0,0,0,,0.0,-113.6077315,53.41955236
11726,10484649,0,165.3,0,0,1,334000,383.116,1,0,0,,165.3,-113.60702069999999,53.41928044
11727,10484650,6,0.0,0,0,0,163500,407.911,0,0,0,,0.0,-113.6070425,53.41918166
11728,10484609,6,0.0,0,0,0,142500,362.501,0,0,0,,0.0,-113.60780590000002,53.41930548
11729,10484608,6,0.0,0,0,0,146000,373.37,0,0,0,,0.0,-113.60782320000001,53.41921118
11730,10484652,6,0.0,0,0,0,150500,363.93,0,0,0,,0.0,-113.60704799999999,53.41898398
11731,10484606,0,159.7,0,1,1,425000,326.398,1,0,0,,196.91,-113.60783,53.41903148
11732,10484654,0,183.8,1,1,1,260000,363.828,1,0,0,,224.7,-113.6070483,53.41879527
11733,10484605,6,0.0,0,0,0,132500,326.4,0,0,0,,0.0,-113.60783020000001,53.41894612
11734,10484604,0,146.9,0,1,1,409500,326.404,1,0,0,,184.11,-113.6078303,53.41886524
11735,10484603,0,121.6,0,1,0,374500,326.417,1,0,0,,158.81,-113.60783049999999,53.41877987
11736,10484602,0,193.0,1,0,1,464500,345.877,1,0,0,,193.0,-113.60783729999999,53.41869003
11737,9986602,0,223.3,0,1,1,534000,585.783,1,0,0,,264.1,-113.45727340000002,53.62518451
11738,9986601,0,149.4,1,1,1,456500,499.069,1,0,0,,192.3,-113.4574465,53.62527291
11739,9986600,0,142.5,0,1,1,451000,518.221,1,0,0,,188.2,-113.45763170000001,53.62535462
11740,9986597,0,173.8,0,1,1,463000,518.24,1,0,0,,214.6,-113.45822849999999,53.62556175
11741,9986628,0,178.2,0,1,1,499000,709.185,1,0,0,,223.6,-113.45789620000001,53.62588374
11742,9986596,0,150.1,0,1,1,461500,518.246,1,0,0,,203.1,-113.45842749999998,53.62563229
11743,9986627,0,146.3,0,1,1,468000,647.844,1,0,0,,197.5,-113.4578618,53.62606779
11744,9986595,0,163.6,0,1,1,469500,518.252,1,0,0,,210.4,-113.4586265,53.62570059
11745,9986626,0,129.7,1,1,1,453000,681.138,1,0,0,,172.6,-113.45781299999999,53.6263057
11746,9986594,0,121.0,0,1,1,407500,518.258,1,0,0,,160.7,-113.45882549999999,53.62576888
11747,9986625,0,197.1,1,1,1,528000,891.47,1,0,0,,265.8,-113.45797079999998,53.62643222
11748,9986624,0,181.0,0,1,1,467000,667.639,1,0,0,,219.3,-113.45837309999999,53.62638686
11749,9986592,0,146.5,1,1,1,454000,492.781,1,0,0,,191.0,-113.4592087,53.62590315
11750,9986623,0,144.8,1,1,1,463500,576.279,1,0,0,,193.8,-113.45865890000002,53.626361200000005
11751,9986622,0,145.3,0,1,1,448000,516.278,1,0,0,,191.0,-113.4587814,53.62619776
11752,9986591,0,124.1,0,1,0,407500,492.787,1,0,0,,168.0,-113.4593979,53.62596691
11753,9986620,0,146.6,0,1,1,465000,618.2,1,0,0,,195.6,-113.45925919999999,53.62640659
11754,9986589,0,179.9,0,1,0,450000,493.317,1,0,0,,233.4,-113.45977620000001,53.62609891
11755,9986619,0,126.8,0,1,1,416500,643.459,1,0,0,,167.6,-113.45947949999999,53.62652441
11756,9986588,0,123.3,0,1,1,416500,553.592,1,0,0,,167.8,-113.45999020000001,53.62613807
11757,9986587,0,171.7,1,1,1,522500,713.546,1,0,0,,239.7,-113.46020459999998,53.6262289
11758,10230799,0,222.0,0,1,1,719500,1339.258,1,0,1,,302.0,-113.3317696,53.62682537
11759,10230800,0,378.4,1,1,1,1094500,1068.935,1,0,0,,471.9,-113.3317457,53.62709257
11760,10230777,6,0.0,0,0,0,376500,1361.519,0,0,0,,0.0,-113.33101880000001,53.62688857
11761,10230792,6,0.0,0,0,0,297000,1200.619,0,0,0,,0.0,-113.3303471,53.62754528
11762,10230780,6,0.0,0,0,0,506000,1862.31,0,0,0,,0.0,-113.32968400000001,53.62695299
11763,10230781,6,0.0,0,0,0,512500,1902.324,0,0,0,,0.0,-113.3292274,53.62711443
11764,10230782,6,0.0,0,0,0,480500,1703.388,0,0,0,,0.0,-113.3291261,53.62735199
11765,10230790,6,0.0,0,0,0,284500,1111.681,0,0,0,,0.0,-113.33016880000001,53.62787901
11766,10230784,6,0.0,0,0,0,659000,2946.311,0,0,0,,0.0,-113.32842240000002,53.62764458
11767,10230789,6,0.0,0,0,0,338000,1839.964,0,0,0,,0.0,-113.33017790000001,53.62817335
11768,10230785,6,0.0,0,0,0,311000,1593.895,0,0,0,,0.0,-113.32859270000002,53.62797352
11769,10230786,6,0.0,0,0,0,337000,1833.056,0,0,0,,0.0,-113.32874840000002,53.628293400000004
11770,10201018,0,199.6,0,1,0,473500,612.77,1,0,0,,244.8,-113.39877820000001,53.62559242
11771,10201020,0,148.5,0,1,0,399000,389.579,1,0,0,,186.1,-113.39920590000001,53.62568668
11772,10201021,0,131.4,0,1,1,428000,389.081,1,0,0,,176.4,-113.39934790000001,53.62572782
11773,10201022,0,207.1,0,1,1,481000,378.154,1,0,0,,262.1,-113.39948999999999,53.62576897
11774,10201024,0,148.1,0,1,1,396500,363.411,1,0,0,,186.9,-113.3997753,53.62584903
11775,10201025,0,164.5,0,1,1,413500,372.46,1,0,0,,203.3,-113.39991869999999,53.62588794
11776,10201026,0,176.4,0,1,1,424000,392.887,1,0,0,,214.0,-113.400056,53.62593356
11777,10201027,0,176.4,0,1,1,426000,409.919,1,0,0,,214.0,-113.4001894,53.62598365
11778,10201028,0,177.5,0,1,1,426500,415.52,1,0,0,,216.5,-113.4003238,53.62603375
11779,10201029,0,148.3,0,1,1,404500,425.209,1,0,0,,182.0,-113.40046299999999,53.62607488
11780,10201030,0,172.8,1,1,0,427500,433.287,1,0,0,,210.4,-113.40060259999998,53.626125
11781,10201031,0,157.6,0,1,1,412000,431.12,1,0,0,,197.0,-113.40073899999999,53.62617735
11782,10201050,0,207.6,1,1,1,487500,374.906,1,0,0,,245.1,-113.4013781,53.62586155
11783,10201032,0,177.5,0,1,1,428000,428.374,1,0,0,,216.5,-113.4008727,53.62623419
11784,10201049,0,238.4,0,1,1,497000,372.911,1,0,0,,280.6,-113.4015104,53.62592062
11785,10201033,0,136.2,1,1,1,404500,423.401,1,0,0,,181.2,-113.4010038,53.626291
11786,10201048,0,148.5,0,1,0,400000,373.139,1,0,0,,182.2,-113.40164109999998,53.62598193
11787,10201034,0,148.1,0,1,1,399500,411.192,1,0,0,,186.9,-113.4011297,53.62635229
11788,10201047,0,176.4,0,1,1,428500,374.858,1,0,0,,214.0,-113.40176940000002,53.62604547
11789,10201035,0,178.1,0,1,0,439500,433.7,1,0,0,,215.8,-113.40123349999999,53.62643817
11790,10201046,0,191.6,0,1,1,457000,374.903,1,0,0,,232.5,-113.40189699999999,53.62611126
11791,10201045,0,134.5,1,1,1,436000,374.845,1,0,0,,175.4,-113.4020246,53.6261748
11792,10201065,0,189.3,0,1,1,382500,383.86,1,0,0,,237.7,-113.4016862,53.62656849
11793,10201064,0,172.8,0,1,0,415500,355.884,1,0,0,,210.4,-113.40178799999998,53.62665661
11794,10201042,0,181.0,0,1,1,445500,373.591,1,0,0,,218.0,-113.4024072,53.62636541
11795,10201062,0,176.4,0,1,1,420500,355.985,1,0,0,,214.0,-113.40202859999998,53.62677687
11796,10201061,0,134.9,1,1,1,422000,355.839,1,0,0,,175.7,-113.4021489,53.62683588
11797,10201040,0,157.6,0,1,1,411500,353.26,1,0,0,,198.9,-113.40265120000001,53.62648794
11798,10201039,0,176.1,0,1,1,426500,353.237,1,0,0,,217.0,-113.40277150000001,53.62654920000001
11799,10201060,0,177.0,0,1,1,427000,355.833,1,0,0,,219.7,-113.40226909999998,53.62689714
11800,10201059,0,172.7,0,1,0,415500,357.462,1,0,0,,210.3,-113.4023892,53.62695615
11801,10201037,0,157.6,0,1,1,410500,353.251,1,0,0,,197.0,-113.4030119,53.62666721
11802,10201058,0,150.3,0,1,0,401000,364.395,1,0,0,,189.0,-113.4025074,53.62701739
11803,10201036,0,217.9,0,1,1,492500,494.059,1,0,0,,256.6,-113.4031367,53.62676668
11804,10201057,0,176.4,0,1,1,422500,374.419,1,0,0,,214.0,-113.4026235,53.62708087
11805,10201056,0,172.8,1,1,0,422500,381.123,1,0,0,,210.4,-113.4027326,53.62714881
11806,10201054,0,270.7,0,1,1,541000,668.508,1,0,0,,313.4,-113.40298090000002,53.62734549
11807,10043171,0,163.2,0,1,1,422500,557.585,1,0,0,,203.8,-113.4256632,53.62842471
11808,10043172,0,181.1,0,1,1,429500,414.154,1,0,0,,224.4,-113.42592659999998,53.628374300000004
11809,10043174,0,137.2,0,1,1,387500,387.633,1,0,0,,176.2,-113.42629440000002,53.62836483
11810,10043175,0,114.3,0,1,0,356500,365.732,1,0,0,,153.3,-113.42645729999998,53.62836561
11811,10043176,0,164.9,0,1,1,406000,337.005,1,0,0,,210.3,-113.4266155,53.62837536
11812,10043184,0,136.6,0,1,1,390000,356.235,1,0,0,,177.5,-113.4267334,53.627843500000004
11813,10043177,0,163.7,0,1,0,410000,418.695,1,0,0,,204.6,-113.4268459,53.628412399999995
11814,10043183,0,138.8,0,1,1,437500,571.229,1,0,0,,183.4,-113.42701029999999,53.62777519
11815,10043178,0,118.7,1,1,1,413500,616.232,1,0,0,,157.7,-113.427123,53.62843170000001
11816,10043182,0,216.7,0,1,1,528000,830.371,1,0,0,,275.1,-113.42724299999999,53.6278392
11817,10043179,0,120.6,1,1,1,427500,633.489,1,0,0,,167.6,-113.4272803,53.62834259
11818,10043181,0,165.1,0,1,1,428000,503.316,1,0,0,,210.5,-113.42727260000001,53.62798312
11819,10043180,0,145.3,0,1,1,410500,450.421,1,0,0,,189.9,-113.42719779999999,53.62816248
11820,10090344,6,0.0,0,0,0,180000,600.763,0,0,0,,0.0,-113.427727,53.62772246
11821,10090343,0,197.1,0,1,1,452500,384.636,1,0,0,,240.0,-113.4279342,53.62769424
11822,10090354,0,253.7,1,1,1,583000,418.824,1,0,0,,314.0,-113.4284135,53.62817728
11823,10090341,0,179.7,0,1,1,431500,379.708,1,0,0,,222.6,-113.42829509999999,53.62768473
11824,10090355,0,199.9,0,1,1,465000,370.076,1,0,0,,238.5,-113.42855559999998,53.62813303
11825,10090340,0,117.6,0,1,1,411500,376.006,1,0,0,,158.5,-113.42844960000001,53.62764728
11826,10090356,0,206.6,0,1,1,470500,384.62,1,0,0,,249.4,-113.42870400000001,53.62810228
11827,10090339,0,194.2,1,1,1,470000,373.906,1,0,0,,237.1,-113.42860309999999,53.62760982
11828,10090357,0,137.9,0,1,1,426000,415.056,1,0,0,,182.5,-113.42886170000001,53.62808282
11829,10090338,0,219.4,0,1,1,478000,373.864,1,0,0,,262.3,-113.42875579999999,53.62757236
11830,10090358,0,168.3,0,1,1,423000,373.865,1,0,0,,211.2,-113.4289893,53.62802277
11831,10090337,0,207.4,0,1,1,474000,353.578,1,0,0,,253.4,-113.42890420000002,53.62753263
11832,10090359,0,243.4,0,1,1,559500,416.233,1,0,0,,301.0,-113.4290949,53.62793342
11833,10090335,0,204.4,0,1,1,452500,357.22,1,0,0,,249.0,-113.42919450000001,53.62745989
11834,10090334,0,207.4,0,1,1,471000,364.166,1,0,0,,249.7,-113.42934129999999,53.62742689
11835,10090333,0,207.5,0,1,1,470000,374.783,1,0,0,,249.7,-113.42948909999998,53.6273939
11836,10090332,0,225.9,0,1,1,503000,389.115,1,0,0,,275.6,-113.42963799999998,53.62736315
11837,10090331,0,170.1,1,1,1,434000,407.217,1,0,0,,213.0,-113.42978799999999,53.62733466
11838,10090330,0,231.5,0,1,1,502500,429.145,1,0,0,,281.0,-113.42993909999998,53.62730618
11839,10090329,0,195.5,1,1,0,506500,544.665,1,0,0,,255.9,-113.4301061,53.62729125
11840,1163864,0,172.1,1,1,1,436000,980.951,1,0,0,,295.04,-113.6084519,53.51267754
11841,1163898,0,112.82,1,1,1,385500,643.421,1,0,0,,161.73,-113.6084027,53.51287058
11842,1163922,0,113.72,0,1,1,381000,615.608,1,0,0,,162.63,-113.60834340000001,53.51306359
11843,1163955,0,115.74,1,1,0,388500,631.728,1,0,0,,168.67,-113.60832979999999,53.51322529
11844,1163989,0,139.4,0,1,0,367500,548.631,1,0,0,,168.88,-113.6082017,53.51350119
11845,1175504,0,100.04,0,1,0,346500,595.108,1,0,0,,153.33,-113.6085676,53.51676431
11846,1175595,0,99.92,1,1,0,352000,521.141,1,0,0,,148.83,-113.6086793,53.517036499999996
11847,1177963,0,96.38,1,1,0,349000,543.324,1,0,0,,132.15,-113.60787040000001,53.51703835
11848,1175629,0,85.24,1,1,0,329000,510.921,1,0,0,,121.01,-113.60867759999998,53.51717578
11849,1175652,0,82.49,0,1,0,320500,510.936,1,0,0,,123.36,-113.608676,53.51731506
11850,1178029,0,74.5,1,1,0,320000,510.811,1,0,0,,115.37,-113.607867,53.51732139
11851,1175686,0,74.5,1,1,0,309500,510.959,1,0,0,,110.27,-113.6086743,53.51744984
11852,1178052,0,82.99,1,1,0,329500,510.796,1,0,0,,123.86,-113.60786540000001,53.51745618
11853,1178086,0,74.5,1,1,0,331000,510.788,1,0,1,,123.41,-113.60786370000001,53.51759546
11854,1178110,0,74.5,1,1,0,315500,510.771,1,0,0,,103.31,-113.6078621,53.51773024
11855,1175777,0,74.5,1,1,0,320000,511.013,1,0,0,,130.2,-113.60866940000001,53.51786318
11856,1178144,0,98.82,1,1,1,385500,510.788,1,0,1,,143.35,-113.6078605,53.51786952
11857,1178177,0,83.49,1,1,0,333000,510.781,1,0,0,,119.26,-113.6078588,53.518004299999994
11858,1175801,0,98.82,1,1,0,350500,511.028,1,0,0,,147.73,-113.6086678,53.51799797
11859,1178201,0,74.5,1,1,0,321000,510.765,1,0,0,,110.27,-113.6078572,53.51814358
11860,1175835,0,82.49,0,1,0,324000,511.043,1,0,0,,131.4,-113.6086662,53.51813275
11861,1178235,0,74.5,1,1,0,320500,510.758,1,0,0,,115.37,-113.6078556,53.51827837
11862,1175892,0,98.82,1,1,1,359000,511.098,1,0,0,,145.54,-113.6086629,53.51840682
11863,1175926,0,100.04,1,1,0,344500,574.777,1,0,0,,128.85,-113.6086791,53.518582099999996
11864,1175959,0,104.8,1,1,1,375000,707.337,1,0,0,,158.09,-113.6087377,53.51877549
11865,1242643,0,109.79,1,1,0,360000,593.925,1,0,0,,193.66,-113.6090104,53.52924282
11866,1240878,0,118.7,1,1,0,366000,550.793,1,0,0,,151.53,-113.6083142,53.52952136
11867,1240902,0,114.02,1,1,0,359500,510.282,1,0,0,,154.89,-113.6083125,53.52966513
11868,1242619,0,103.21,1,1,0,352500,543.222,1,0,0,,144.08,-113.60899509999999,53.52960221
11869,1240936,0,92.43,1,1,0,349000,510.35,1,0,0,,184.86,-113.60831090000002,53.529804399999996
11870,1240969,0,105.07,1,1,0,357000,510.435,1,0,0,,153.98,-113.60830929999999,53.52993919
11871,1240993,0,98.82,1,1,0,356500,510.487,1,0,0,,147.73,-113.60830759999999,53.53007847
11872,1241025,0,105.07,1,1,0,360000,510.548,1,0,0,,158.36,-113.608306,53.53021325
11873,1241058,0,105.39,1,1,1,366000,510.633,1,0,0,,154.3,-113.6083044,53.53035253
11874,1241892,0,113.3,1,1,0,364500,563.649,1,0,0,,162.21,-113.60899009999999,53.53043789
11875,1241082,0,111.87,1,1,1,377500,510.173,1,0,0,,156.76,-113.60830279999999,53.53048731
11876,3882057,0,113.48,1,1,1,386000,622.216,1,0,0,,171.15,-113.6082771,53.53080174
11877,1377571,0,96.38,1,1,0,297000,518.36,1,0,0,,127.77,-113.6086176,53.54522984
11878,1377514,0,89.06,1,1,0,298500,549.295,1,0,0,,118.26,-113.60861659999999,53.5457353
11879,1376888,0,89.06,1,1,0,299000,541.804,1,0,0,,120.45,-113.6086179,53.54611721
11880,1372028,0,94.1,0,1,0,297500,538.773,1,0,0,,143.01,-113.60931399999998,53.54660697
11881,1371996,0,92.72,1,1,0,305000,557.266,1,0,0,,150.39,-113.6093142,53.54674176
11882,1375054,0,91.64,1,1,1,317000,508.362,1,0,0,,152.14,-113.60848359999999,53.54680644
11883,1371962,0,94.1,1,1,0,303000,557.157,1,0,0,,138.63,-113.6093144,53.54688104
11884,1375088,0,91.64,1,1,1,301500,507.334,1,0,0,,151.85,-113.60848429999999,53.54694123
11885,1371939,0,97.1,1,1,1,309000,577.779,1,0,0,,133.95,-113.60931459999999,53.54702033
11886,1375112,0,91.64,1,1,0,301000,522.785,1,0,0,,132.51,-113.60848490000002,53.54708052
